time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
2.24,0.210180698458,-0.485394199722,-1.40058632445,1.52340116368,-2.74688235178,0.0443481249257,1.57168804388,100.0,-0.712445008143,0.205039049047,1.34163210654,1.69874084426,-2.8979331197,-0.195757326039,1.15209644432,100.0
2.26,0.210171459247,-0.48537648594,-1.4005960837,1.52337350438,-2.74687423472,0.0443063363016,1.57170740556,100.0,-0.708403635435,0.203567303961,1.34157738654,1.68966914787,-2.89611419177,-0.184701783388,1.15266607407,100.0
2.28,0.210121416746,-0.48537231852,-1.40040040092,1.52348518096,-2.74689439957,0.0440323314676,1.57169240019,100.0,-0.718601904117,0.199095512756,1.32963177993,1.71567397073,-2.90284217385,-0.149885546681,1.14955475489,100.0
2.3,0.210068772736,-0.485300540752,-1.40026579249,1.5235988643,-2.74686881444,0.0437117171624,1.57171829405,100.0,-0.73546650786,0.201419967822,1.32256882408,1.74486063803,-2.89956882504,-0.169323117708,1.14967200732,100.0
2.322,0.209972082676,-0.48526536176,-1.40026037224,1.52354372038,-2.74690655226,0.0438826390489,1.57168789684,100.0,-0.751071389523,0.203510002044,1.32301878535,1.77930661491,-2.8953719596,-0.197621654228,1.15560933451,100.0
2.34,0.209915410014,-0.485299163238,-1.40043257943,1.52344589837,-2.74690580525,0.0440925158443,1.57168440112,100.0,-0.762617427016,0.202375281518,1.33003787838,1.82241357976,-2.90023603849,-0.175715608866,1.15002654274,100.0
2.36,0.209904450596,-0.485376459539,-1.40057329032,1.52346750688,-2.74685710277,0.0441130060009,1.57171419165,100.0,-0.771724046466,0.200594067349,1.33132323149,1.8544168961,-2.90043106578,-0.194372230638,1.15013023707,100.0
2.381,0.209852191187,-0.485397791672,-1.40050748377,1.52349115617,-2.74686233982,0.0440206259677,1.57171322751,100.0,-0.779472749393,0.201243919984,1.32905161419,1.89175880165,-2.89665806031,-0.181127573695,1.15346136337,100.0
2.4,0.209784597016,-0.485341218596,-1.40035041335,1.52350836435,-2.74689288084,0.0439668104313,1.57169651624,100.0,-0.785871640705,0.202109621865,1.32360085273,1.92368498382,-2.90011811096,-0.186585182973,1.15084565436,100.0
2.421,0.209766140764,-0.485291215745,-1.40030201048,1.52353699337,-2.74689610871,0.0438869865061,1.57169527874,100.0,-0.79110952994,0.202812772426,1.32436484879,1.95653168241,-2.89912905105,-0.184192831607,1.15166366161,100.0
2.441,0.209777644674,-0.485297944768,-1.40037488825,1.52353051349,-2.74688669104,0.0439168882899,1.57169829481,100.0,-0.795453490293,0.202155076882,1.3292693095,1.98810565346,-2.89700340607,-0.184896194482,1.15318642693,100.0
2.46,0.209786417389,-0.485337361882,-1.4004640705,1.52347570297,-2.74688059023,0.0440553365885,1.57170127363,100.0,-0.799320810793,0.201357721641,1.33085166423,2.01898190793,-2.90080887889,-0.188567148128,1.14970964377,100.0
2.48,0.209805665473,-0.485365505627,-1.40049396522,1.52345899993,-2.74687696016,0.0440949160695,1.57170381404,100.0,-0.802588762371,0.201361074872,1.32757658853,2.05044613158,-2.89909170704,-0.184208937551,1.15149501205,100.0
2.502,0.209831574321,-0.485360864243,-1.40044020762,1.52349918591,-2.74687783431,0.0439980956936,1.57170378042,100.0,-0.805626557195,0.202231873242,1.32415150389,2.08181259797,-2.89735454754,-0.184199092961,1.15322345571,100.0
2.521,0.209845512792,-0.485328767988,-1.40035697402,1.52352294146,-2.74688428303,0.043923632792,1.5717027252,100.0,-0.807898174209,0.202539125129,1.32595283399,2.11251125256,-2.89964727175,-0.186009764156,1.15111604014,100.0
2.54,0.209862990786,-0.485304267722,-1.40034025773,1.52351132571,-2.7468939647,0.0439460534462,1.57169645891,100.0,-0.809719663407,0.20181997564,1.33018408166,2.14335978033,-2.89894133518,-0.185069879366,1.15151684242,100.0
2.561,0.209897960111,-0.485315010229,-1.40040372806,1.52349389269,-2.74689055541,0.0439965466766,1.5716958738,100.0,-0.811619872369,0.201422902812,1.32941267423,2.17464994355,-2.89897814267,-0.186129158382,1.15137309308,100.0
2.581,0.209929459912,-0.485344629331,-1.40045990812,1.5234814159,-2.74687721046,0.0440356433072,1.57170439685,100.0,-0.813162704374,0.201896420436,1.32534721875,2.20610917803,-2.89944937581,-0.185387899381,1.15137560444,100.0
2.601,0.209942417193,-0.485356396139,-1.40044987008,1.52347869347,-2.74687797453,0.0440388303759,1.57170479771,100.0,-0.814238469362,0.202333802953,1.32536781186,2.23701475083,-2.89772057564,-0.183961429082,1.15299623451,100.0
2.62,0.209947040097,-0.485341764424,-1.40040119358,1.52349517928,-2.74688645266,0.0439928950301,1.57169962081,100.0,-0.815262676451,0.202041409367,1.32888097756,2.26827873464,-2.89907404712,-0.185572879176,1.15134787416,100.0
2.641,0.209949948707,-0.485322141038,-1.40036822763,1.52351228427,-2.74688702786,0.0439489836641,1.5717002671,100.0,-0.81583888826,0.201689079301,1.32906204133,2.29533461948,-2.90005140327,-0.194864553539,1.1502130284,100.0
2.662,0.209953457868,-0.485324828795,-1.40037528533,1.52351198773,-2.74689080966,0.0439713047386,1.57169547469,100.0,-0.813994669526,0.202715027275,1.32637079996,2.29829516927,-2.89751090278,-0.210703410575,1.1533551758,100.0
2.68,0.210017168134,-0.485352328823,-1.40055672591,1.52344734226,-2.74687335065,0.0442634503002,1.57169329628,100.0,-0.803519311847,0.205960069595,1.34085233754,2.28155963329,-2.89573665908,-0.189228334885,1.1538667439,100.0
2.7,0.210061920576,-0.485423221202,-1.40071684437,1.52330162526,-2.7468959266,0.0445969573211,1.57167400455,100.0,-0.790099507765,0.203806220106,1.34946339193,2.24909048475,-2.90262006103,-0.18599371233,1.14758952848,100.0
2.73,0.21020759947,-0.485437043159,-1.4005679226,1.5234538788,-2.74685855955,0.0442417467808,1.57170607992,100.0,-0.768241709115,0.205450297649,1.33128709823,2.18491456282,-2.89370135353,-0.179642384513,1.15685578027,100.0
2.74,0.21020759947,-0.485437043159,-1.4005679226,1.5234538788,-2.74685855955,0.0442417467808,1.57170607992,100.0,-0.768241709115,0.205450297649,1.33128709823,2.18491456282,-2.89370135353,-0.179642384513,1.15685578027,100.0
2.76,0.210210236584,-0.485355924079,-1.40040541559,1.52344758023,-2.74690537431,0.0441870570772,1.57167829321,100.0,-0.759024327543,0.205801963226,1.3372749141,2.15142490979,-2.90046429158,-0.187445398631,1.15042755318,100.0
2.781,0.210244739937,-0.485324167186,-1.40044969965,1.52341523586,-2.74691162269,0.0442953640305,1.57167151708,100.0,-0.751011518206,0.204074582737,1.34661480416,2.1202361064,-2.90087013952,-0.187481593674,1.14937821809,100.0
2.8,0.210307291967,-0.485377401984,-1.40062015688,1.52339458516,-2.74687804768,0.0443559757454,1.57169032089,100.0,-0.744692834962,0.203348129412,1.34347767614,2.0898466972,-2.897231497,-0.186973539456,1.15283820121,100.0
2.821,0.210326795428,-0.485436957287,-1.40069021788,1.52337040832,-2.74686899074,0.0444369203083,1.57169436354,100.0,-0.739136586699,0.204767793988,1.33422674986,2.05861528893,-2.89993423314,-0.18602911274,1.1510877407,100.0
2.842,0.210308278274,-0.485436007969,-1.40062024483,1.52336916865,-2.74687951248,0.0444183845159,1.57169080463,100.0,-0.734045019835,0.205744974481,1.33414026851,2.02791402368,-2.89818116375,-0.181706986022,1.15267801943,100.0
2.86,0.210293381474,-0.485394331169,-1.40052001986,1.52342392016,-2.74688768276,0.0442836709718,1.57168672215,100.0,-0.729728028062,0.205128842448,1.34156214723,1.99607516161,-2.89776684182,-0.188053207112,1.15247896728,100.0
2.88,0.210274308208,-0.485361400253,-1.40048110706,1.52344981555,-2.74689117165,0.0442168146257,1.57168450877,100.0,-0.72596253751,0.203740239038,1.34513800633,1.9649290716,-2.90073588205,-0.188307817071,1.14960610296,100.0
2.904,0.210248192099,-0.485363133823,-1.40053097983,1.52341166352,-2.74689038301,0.044311389846,1.57168445791,100.0,-0.722877111405,0.203613240799,1.34037212496,1.93330383168,-2.89871194865,-0.185425348975,1.15173436861,100.0
2.921,0.210234095009,-0.485395652293,-1.40061992561,1.52337994239,-2.74688465133,0.0444030856845,1.57168503104,100.0,-0.720477011509,0.205078426833,1.33492536696,1.90179800704,-2.89792080492,-0.184285575499,1.15286927855,100.0
2.94,0.210221154697,-0.485424052149,-1.40064791389,1.52338917223,-2.74687435488,0.0443881830478,1.57169140531,100.0,-0.718321897691,0.205723503704,1.33610782567,1.87085234792,-2.89955495724,-0.184495655757,1.15128225472,100.0
2.96,0.21019085888,-0.485416744489,-1.40058617838,1.52340933456,-2.74687593056,0.0443320134419,1.57169320304,100.0,-0.716416685805,0.204785261182,1.34147540126,1.84045221919,-2.89850307581,-0.186309203152,1.15176543424,100.0
2.98,0.210160561186,-0.485385284144,-1.40052036673,1.52342279068,-2.74688996472,0.0442882150471,1.57168472657,100.0,-0.714619036226,0.203804520958,1.34358334875,1.80892985256,-2.89870716012,-0.188428902742,1.15153058326,100.0
3.002,0.210149295254,-0.48536935323,-1.40052316683,1.52342653557,-2.74689168888,0.0442821555107,1.57168276111,100.0,-0.713100050873,0.203813100542,1.34023684829,1.77739921117,-2.8996313432,-0.185535903656,1.1509494071,100.0
3.02,0.210148531393,-0.485382846032,-1.40057434048,1.52341065981,-2.74688246247,0.0443259852682,1.57168815361,100.0,-0.711741021484,0.205252471813,1.33962258461,1.74815334115,-2.89124722769,-0.212183786059,1.16000761599,100.0
3.041,0.210148715172,-0.485404678096,-1.400613567,1.52339175636,-2.74688040652,0.0443763820428,1.57168842748,100.0,-0.708382150425,0.205674534188,1.34291586328,1.71939168862,-2.89446986777,-0.234876419736,1.15567847949,100.0
3.06,0.210150696223,-0.485412248888,-1.40060649896,1.52339552204,-2.74688075032,0.0443664513931,1.57168836986,100.0,-0.70443295296,0.204098402798,1.34414827178,1.6902482197,-2.90150841813,-0.235854553865,1.14864264109,100.0
3.08,0.210153263215,-0.485401201537,-1.40056542804,1.52341418227,-2.74688118541,0.0443161840383,1.5716897417,100.0,-0.704780528611,0.202928553504,1.34231204992,1.68509744041,-2.89860392323,-0.156776002124,1.15179145244,100.0
3.104,0.210156366591,-0.485384278107,-1.40053553104,1.52342145189,-2.74688702002,0.0442934058136,1.5716863105,100.0,-0.707912893454,0.204244876747,1.33859379074,1.6844199435,-2.89633914965,-0.141476157902,1.15446325309,100.0
3.121,0.210165585708,-0.485379599386,-1.40054759634,1.52341257291,-2.74688889667,0.0443142800097,1.57168449827,100.0,-0.711999229178,0.204698932706,1.3368216673,1.68648898916,-2.90073823128,-0.194246399352,1.15070168526,100.0
3.141,0.210180750129,-0.485391141326,-1.40058292969,1.52340177574,-2.74688327096,0.0443455751561,1.57168759977,100.0,-0.713353798162,0.205066233079,1.34077295507,1.70007756208,-2.89913256309,-0.195202491557,1.15096611169,100.0
3.16,0.210168715262,-0.485374636784,-1.40059750666,1.52336849632,-2.7468740695,0.0442988307993,1.57170914125,100.0,-0.709028808408,0.203828541382,1.34177760573,1.69129739855,-2.8949994946,-0.190399794923,1.15383191038,100.0
3.18,0.210121254126,-0.485373267055,-1.40039877207,1.52349296801,-2.74689248069,0.0440236003932,1.57169337385,100.0,-0.718387815338,0.19913798197,1.33123569284,1.71729026041,-2.9028258842,-0.150145637102,1.14975591993,100.0
3.201,0.210064964827,-0.485299847216,-1.40026339357,1.52359862954,-2.74686888566,0.0437079473213,1.57171855393,100.0,-0.734855813944,0.201155279409,1.31937192871,1.74714612492,-2.90098428322,-0.174765088329,1.15010864965,100.0
3.22,0.209967263712,-0.485264304379,-1.40026031604,1.52353984656,-2.74690884346,0.0438917771433,1.57168624995,100.0,-0.749811993498,0.204671975898,1.32015459557,1.78232114092,-2.89479369654,-0.194905521933,1.15599138089,100.0
3.24,0.209914005636,-0.485300231238,-1.40043691795,1.52344666013,-2.74690444521,0.0440922472406,1.57168529068,100.0,-0.76095227319,0.202815743828,1.33020707513,1.82375623054,-2.89963380339,-0.176106861538,1.150625983,100.0
3.26,0.209903057274,-0.485378013059,-1.40057493447,1.52346912005,-2.74685581308,0.0441086221097,1.5717151277,100.0,-0.770355991762,0.200180701451,1.33423821321,1.85644752683,-2.90137160439,-0.194858961216,1.14903656798,100.0
3.28,0.209848913999,-0.485397421224,-1.40050423735,1.52349020288,-2.74686370312,0.0440233674306,1.57171229733,100.0,-0.778408230467,0.200483018706,1.33063388755,1.89467460762,-2.89645076081,-0.181244035338,1.15355341399,100.0
3.3,0.209782870751,-0.485339809096,-1.40034861579,1.52350809446,-2.74689320457,0.0439656835894,1.57169644375,100.0,-0.78493822401,0.202200182202,1.32184913896,1.92600826022,-2.89994356292,-0.188468442533,1.15125139873,100.0
3.32,0.209766491982,-0.485291072097,-1.40030278123,1.52353886607,-2.74689551732,0.0438841950517,1.57169555803,100.0,-0.790149956888,0.203339641879,1.32210176996,1.95900263006,-2.89927767043,-0.181333223955,1.15164147834,100.0
3.341,0.209777548923,-0.48529843066,-1.40037589159,1.52352953399,-2.74688675207,0.0439176646752,1.57169833319,100.0,-0.794676818536,0.20237960236,1.32946518571,1.99009166083,-2.89670062189,-0.185284071207,1.15345307394,100.0
3.36,0.209786507533,-0.485337721748,-1.40046480253,1.52347419573,-2.74688089055,0.0440586255436,1.57170123261,100.0,-0.798724067709,0.201113530321,1.33320282584,2.02154663627,-2.90093204384,-0.189286611394,1.14940236311,100.0
3.38,0.209806984831,-0.485365792761,-1.40049439974,1.52345962243,-2.74687684199,0.0440935721764,1.57170387966,100.0,-0.802175322028,0.200934435168,1.32837146206,2.05373928284,-2.89958215879,-0.184285407594,1.15100865436,100.0
3.401,0.209832843432,-0.48536073842,-1.40043905963,1.52350014889,-2.74687766882,0.0439956032038,1.57170394383,100.0,-0.805217499917,0.202341299196,1.3222975861,2.08454193543,-2.89705050336,-0.185243801652,1.15376113672,100.0
3.42,0.209846216925,-0.485328155138,-1.40035544872,1.52352251817,-2.74688450009,0.0439249703446,1.57170255188,100.0,-0.807384315698,0.202937332859,1.32468107588,2.11489276884,-2.89918496133,-0.184284634621,1.15158056619,100.0
3.44,0.209864211754,-0.485303969061,-1.40034066572,1.52351098495,-2.74689413887,0.0439474441066,1.57169614379,100.0,-0.809404527175,0.201777990441,1.33122686485,2.14612175153,-2.89933700745,-0.185159303528,1.15094616287,100.0
3.46,0.209899494132,-0.485315447157,-1.40040510194,1.52349402658,-2.74689022368,0.0439963441464,1.57169610014,100.0,-0.811450027835,0.201183792273,1.33099390183,2.17800921572,-2.89918981206,-0.187690992987,1.15116343207,100.0
3.482,0.209930333778,-0.48534507676,-1.40046022561,1.52348109316,-2.746877035,0.0440361935894,1.57170460108,100.0,-0.813039135755,0.201785161038,1.32482129713,2.21040625541,-2.89928510112,-0.184328320709,1.15154428753,100.0
3.5,0.209942893564,-0.485356307296,-1.40044928159,1.52347855318,-2.74687828888,0.0440391254596,1.57170457106,100.0,-0.814114114609,0.202513030899,1.32364152196,2.24122937885,-2.89763042351,-0.184260247447,1.15320941543,100.0
3.52,0.209947530294,-0.485341411955,-1.40040065118,1.5234956671,-2.74688639799,0.0439915610108,1.57169963122,100.0,-0.815017319436,0.202208526782,1.329290422,2.27233436166,-2.89875648559,-0.186115584114,1.15168476563,100.0
3.541,0.209950104242,-0.485321928399,-1.40036798815,1.52351253272,-2.74688687044,0.0439483986175,1.57170042383,100.0,-0.815425178023,0.201592408018,1.33039222871,2.29709203762,-2.90069502135,-0.199340755389,1.14971344839,100.0
3.563,0.209973930562,-0.485346113178,-1.40038098179,1.5235341913,-2.74689396409,0.0440262697996,1.57167951964,100.0,-0.812659996547,0.20341279965,1.32793501717,2.29726581397,-2.89821007153,-0.211496045028,1.15435508976,100.0
3.582,0.210025891111,-0.485359336886,-1.4006029909,1.52339698977,-2.74687661578,0.0443334835439,1.57169356538,100.0,-0.800046484397,0.206023364728,1.34387631155,2.27725431082,-2.89503624169,-0.188273265131,1.15409740284,100.0
